partID,productLine,prodCategory
partd523d62,line4c,Liquids
part4e47149,line4c,Liquids
part67f6ea1,line4c,Liquids
partf763f1b,line4c,Liquids
partfc9228a,line4c,Liquids
part6a3ecc,line4c,Liquids
part6d213cb,line4c,Liquids
part1d5235d,line4c,Liquids
part7480d3e,line4c,Liquids
parte415c84,line4c,Liquids
part722f9b1,line4c,Liquids
parte94b59a,line4c,Liquids
parte533c7f,line4c,Liquids
part9540ce9,line4c,Liquids
part05d5d53,line4c,Liquids
part93ef866,line4c,Liquids
parte39c8f0,line4c,Liquids
part1afa1f,line4c,Liquids
partca551a2,line4c,Liquids
part4ea6347,line4c,Liquids
partae4026b,line4c,Liquids
part48097c8,line4c,Liquids
part387a75e,line4c,Liquids
partd36dbe3,line4c,Liquids
parta31eb75,line4c,Liquids
partf66290,line4c,Liquids
partdf15206,line4c,Liquids
part4f803bc,line4c,Liquids
part9ba689,line4c,Liquids
parta9c961f,line4c,Liquids
part395c7a5,line4c,Liquids
part492f733,line4c,Liquids
part2deaa2,line4c,Liquids
part1db3153,line4c,Liquids
part6dc01c5,line4c,Liquids
partfd5507f,line4c,Liquids
part8d260e9,line4c,Liquids
part6b6f54a,line4c,Liquids
partfc73084,line4c,Liquids
partfadc40b,line4c,Liquids
part98ff7f9,line4c,Liquids
parte88c76f,line4c,Liquids
partd011deb,line4c,Liquids
parta6cd9f2,line4c,Liquids
part1144f65,line4c,Liquids
part81d1edf,line4c,Liquids
part0a179ba,line4c,Liquids
part9c2dc8f,line4c,Liquids
part0cb8d35,line4c,Liquids
part7b429d7,line4c,Liquids
part9ba48fb,line4c,Liquids
part5fadf21,line4c,Liquids
part545c2b0,line4c,Liquids
part59c367,line4c,Liquids
partac3dd92,line4c,Liquids
part8e51e1b,line4c,Liquids
part6878a23,line4c,Liquids
part0dd2da5,line4c,Liquids
part5738296,line4c,Liquids
part745e014,line4c,Liquids
part11f4792,line4c,Liquids
part883ad2c,line4c,Liquids
partf23d7fc,line4c,Liquids
part396498e,line4c,Liquids
partc46ba24,line4c,Liquids
part2c546d4,line4c,Liquids
part1b8c92d,line55,SpareParts
part72d75ac,line55,SpareParts
part352346c,line4c,Liquids
parta5b65d6,line4c,Liquids
partd5c5540,line4c,Liquids
partd36a1cf,line4c,Liquids
parta319159,line4c,Liquids
parta8e8cc8,line4c,Liquids
partd89bc5e,line4c,Liquids
partd4e35bb,line4c,Liquids
parta49052d,line4c,Liquids
parta23f1a2,line4c,Liquids
partd24c134,line4c,Liquids
part32aa018,line4c,Liquids
partc255a3,lined6,Liquids
parte7d338b,lined6,Liquids
partf52b588,lined6,Liquids
partffd669b,lined6,Liquids
part6f43721,lined6,Liquids
part55b7d03,lined6,Liquids
partb83c364,lined6,Liquids
part2858d31,lined6,Liquids
part4b28978,lined6,Liquids
partb1652d1,lined6,Liquids
partcc8a2e3,lined6,Liquids
partf2911,lined6,Liquids
part7481987,lined6,Liquids
partb701a29,lined6,Liquids
part2794b93,lined6,Liquids
part57e7b05,lined6,Liquids
partb59bb58,lined6,Liquids
partf0ebfd6,lined6,Liquids
part8098f40,lined6,Liquids
part4b5094b,lined6,Liquids
partdbc58f1,lined6,Liquids
part1714f7e,lined6,Liquids
partabb6867,lined6,Liquids
part86a7e3f,lined6,Liquids
part6910b32,lined6,Liquids
part6836bc9,lined6,Liquids
partf8a3a73,lined6,Liquids
part2f59b10,lined6,Liquids
part88d0ae5,lined6,Liquids
partbeeaa51,lined6,Liquids
part1ebdeec,lined6,Liquids
part9d09df5,lined6,Liquids
part2fdce36,lined6,Liquids
part43e59fb,lined6,Liquids
part5fafea0,lined6,Liquids
partc9c2aa9,lined6,Liquids
part5eee51e,lined6,Liquids
part1ece22a,lined6,Liquids
partce2c598,lined6,Liquids
part3deb617,lined6,Liquids
part577637c,lined6,Liquids
part74101fe,lined6,Liquids
parte388c9f,lined6,Liquids
part507bfa7,lined6,Liquids
partc0eee1d,lined6,Liquids
part6f232b7,lined6,Liquids
partb632a04,lined6,Liquids
part1791a58,lined6,Liquids
partdcc842a,lined6,Liquids
partacbb4bc,lined6,Liquids
part4af211f,lined6,Liquids
part61a9378,lined6,Liquids
part04a8174,lined6,Liquids
part9d8d55a,lined6,Liquids
part0d15193,lined6,Liquids
part7947146,lined6,Liquids
part0225dad,lined6,Liquids
partd55a9e8,lined6,Liquids
part8f34e74,lined6,Liquids
partff47ee2,lined6,Liquids
part3cc7d4c,lined6,Liquids
partac52cf6,lined6,Liquids
partdc21c60,lined6,Liquids
partaa658f3,lined6,Liquids
part8903a71,lined6,Liquids
part05b01fc,lined6,Liquids
partd2cf5b9,lined6,Liquids
partd3f959d,lined6,Liquids
parta38a50b,lined6,Liquids
partc8d2371,lined6,Liquids
partebb41f3,lined6,Liquids
partd4f4946,lined6,Liquids
partf792bc4,lined6,Liquids
partb078e3b,lined6,Liquids
parta06df06,lined6,Liquids
part20edf81,lined6,Liquids
part12b8cc5,lined6,Liquids
part741c904,lined6,Liquids
part2eeae12,lined6,Liquids
partf995a57,lined6,Liquids
part4314414,lined6,Liquids
part6072696,lined6,Liquids
part23c00fb,lined6,Liquids
part1001600,lined6,Liquids
partb70d2d3,lined6,Liquids
partc77e245,lined6,Liquids
part9a6c1c2,lined6,Liquids
part4d6a557,lined6,Liquids
part299f2fa,lined6,Liquids
partb90a340,lined6,Liquids
partd81e09f,lined6,Liquids
part25a2bbe,lined6,Liquids
partedf6ddc,lined6,Liquids
part6e75705,lined6,Liquids
partf2dbe46,lined6,Liquids
partc6bf485,lined6,Liquids
part4128d7e,lined6,Liquids
partd1bdcc4,lined6,Liquids
part06c2881,lined6,Liquids
parta79e639,lined6,Liquids
part2decfa6,lined6,Liquids
partf1e9be,lined6,Liquids
part5d9ff30,lined6,Liquids
part9e1fc9e,lined6,Liquids
part8ad24,lined6,Liquids
part753dd0,lined6,Liquids
part7ef9db2,lined6,Liquids
parte6e0c91,lined6,Liquids
parte8949bb,lined6,Liquids
part49608db,lined6,Liquids
partd9f5961,lined6,Liquids
partbeff3b,lined6,Liquids
part9869f7,lined6,Liquids
partd1c5cf7,lined6,Liquids
part4150d4d,lined6,Liquids
part32f198c,lined6,Liquids
parta1f82fb,lined6,Liquids
part3123ddb,lined6,Liquids
partbdde8cc,lined6,Liquids
part378c954,lined6,Liquids
partf385e8e,lined6,Liquids
partf2a3e75,lined6,Liquids
part236fcf,lined6,Liquids
part0abcde2,lined6,Liquids
partea5acce,lined6,Liquids
partd140d5a,lined6,Liquids
part0164a70,lined6,Liquids
partf54718b,lined6,Liquids
partf05d8c5,lined6,Liquids
part1245f59,lined6,Liquids
part7be9d8f,lined6,Liquids
part5a86a3f,lined6,Liquids
part1d42047,lined6,Liquids
part4eabd6,lined6,Liquids
part4c708e6,lined6,Liquids
partac969ca,lined6,Liquids
part71fe2ac,lined6,Liquids
part079c849,lined6,Liquids
part25dca30,lined6,Liquids
partb549b8a,lined6,Liquids
part6600f09,lined6,Liquids
part86e6e25,lined6,Liquids
part7c8ba42,lined6,Liquids
part53ab1c,lined6,Liquids
part60ad075,lined6,Liquids
partd6c802c,lined6,Liquids
part4b7c33d,lined6,Liquids
part65d196,lined6,Liquids
part362e100,lined6,Liquids
parte988899,lined6,Liquids
partcaeea1b,lined6,Liquids
partc4e5372,lined6,Liquids
part8d7072d,lined6,Liquids
parte31bade,lined6,Liquids
partfd037bb,lined6,Liquids
partae165af,lined6,Liquids
partdb56eb0,lined6,Liquids
partde65539,lined6,Liquids
part4ae5ff1,lined6,Liquids
parte9fc050,lined6,Liquids
part79691ea,lined6,Liquids
partb7eac5b,lined6,Liquids
part091a17c,lined6,Liquids
part8a7dbf6,lined6,Liquids
partfa0eb60,lined6,Liquids
part5d02fb3,lined6,Liquids
part2d71f25,lined6,Liquids
partfae732a,lined6,Liquids
parteb36e2e,lined6,Liquids
partf710419,lined6,Liquids
part81cc000,lined6,Liquids
part2b78a02,line4c,Liquids
partc6c0230,line4c,Liquids
part2a5eaf9,line4c,Liquids
part786d816,line4c,Liquids
part0eb1c0f,line4c,Liquids
partec2c99,line4c,Liquids
part800c734,line4c,Liquids
part11647e3,line4c,Liquids
part81f1659,line4c,Liquids
part333ddb6,line4c,Liquids
partbae80f7,line4c,Liquids
part5ca1554,line4c,Liquids
parte9fd2e3,line4c,Liquids
part784e3a2,line4c,Liquids
part7510abc,line4c,Liquids
part6cb1449,line4c,Liquids
part1cc24df,line4c,Liquids
part365bb7a,line4c,Liquids
part4628bec,line4c,Liquids
parta6ceac0,line4c,Liquids
part4087f63,line4c,Liquids
part30f4ff5,line4c,Liquids
partd0fb693,line4c,Liquids
parta088605,line4c,Liquids
partd7722e7,line4c,Liquids
parta701271,line4c,Liquids
part65a7124,line4c,Liquids
part8a04976,line4c,Liquids
part01b7e8,line4c,Liquids
partb7fbc3,line4c,Liquids
partc0f9fc9,line4c,Liquids
part506ce73,line4c,Liquids
partffc174f,line4c,Liquids
part25c731e,line4c,Liquids
partb5522a4,line4c,Liquids
partb47425f,line4c,Liquids
part24e13e5,line4c,Liquids
partb2db6d0,line4c,Liquids
part06a119c,line4c,Liquids
part0e9dcf0,line4c,Liquids
part9e08d4a,line4c,Liquids
part083287f,line4c,Liquids
part78418e9,line4c,Liquids
part9356454,line4c,Liquids
parte3254c2,line4c,Liquids
partef5dd27,line4c,Liquids
part9f2edb1,line4c,Liquids
part0fbbc0b,line4c,Liquids
partfc8c9d,line4c,Liquids
part998193e,line4c,Liquids
parte9f29a8,line4c,Liquids
part02e5515,line4c,Liquids
part7296583,line4c,Liquids
partbd6efc8,line4c,Liquids
partcd1df5e,line4c,Liquids
partcbb2bd1,line4c,Liquids
partbbc1b47,line4c,Liquids
partcc3bfa5,line4c,Liquids
partbc48f33,line4c,Liquids
partca94b2a,line4c,Liquids
part5a01a90,line4c,Liquids
part3822962,line4c,Liquids
part3e8dded,line4c,Liquids
parte18c57,line4c,Liquids
part3904999,line4c,Liquids
part1b44be0,line4c,Liquids
part6b37b76,line4c,Liquids
part1debf6f,line4c,Liquids
partfd0de43,line4c,Liquids
part8af7aa1,line4c,Liquids
part6a11b8d,line4c,Liquids
part23e660,line4c,Liquids
part0faecdd,line4c,Liquids
part899fc8b,line4c,Liquids
part0259bee,line4c,Liquids
part4b18c7,line4c,Liquids
part521ec48,line4c,Liquids
partc502986,line4c,Liquids
part07a4ad3,line4c,Liquids
part7826a2e,line4c,Liquids
part71b8f16,line4c,Liquids
parte12deac,line4c,Liquids
part915ee3a,line4c,Liquids
partf9e8606,lined6,Liquids
partda8e484,lined6,Liquids
part0df10c1,lined6,Liquids
partadf08c9,lined6,Liquids
partfee5add,lined6,Liquids
part8e96a4b,lined6,Liquids
part7bc524f,lined6,Liquids
part062a27d,lined6,Liquids
partb13fab4,lined6,Liquids
partc14ca22,lined6,Liquids
part9259836,lined6,Liquids
parte22a8a0,lined6,Liquids
partd2eb0ec,lined6,Liquids
part4526c73,lined6,Liquids
part3555ce5,lined6,Liquids
part6e08b54,lined6,Liquids
parte7bbc2,lined6,Liquids
partf832e61,lined6,Liquids
part8841ef7,lined6,Liquids
part847d20d,lined6,Liquids
partdcdd897,lined6,Liquids
partaa01c8e,lined6,Liquids
partda72c18,lined6,Liquids
partddfb86c,lined6,Liquids
part4d6e9d6,lined6,Liquids
part48290a4,lined6,Liquids
part3d1d940,lined6,Liquids
partd99a1e5,lined6,Liquids
partdb54ce3,lined6,Liquids
partab27c75,lined6,Liquids
partbc30663,lined6,Liquids
part33a9400,lined6,Liquids
part4d398ea,lined6,Liquids
partab70d49,lined6,Liquids
part58e0ffa,lined6,Liquids
part5e4fb75,lined6,Liquids
part9a11d93,lined6,Liquids
part249524f,lined6,Liquids
partea62d05,lined6,Liquids
partb52630e,lined6,Liquids
part0c2b8a6,lined6,Liquids
part7c58830,lined6,Liquids
partd08c488,lined6,Liquids
part7c0f90c,lined6,Liquids
part21105cc,lined6,Liquids
parte2bb0d9,lined6,Liquids
partdc48392,lined6,Liquids
partc1dd25b,lined6,Liquids
part713a402,lined6,Liquids
part7523db8,lined6,Liquids
part03ff9a1,lined6,Liquids
part690578f,lined6,Liquids
part1976719,lined6,Liquids
partff3f2ba,lined6,Liquids
part06d98cc,lined6,Liquids
partce081ea,lined6,Liquids
partce0935c,lined6,Liquids
part28406ff,lined6,Liquids
part6a65a27,lined6,Liquids
partb3e71d8,lined6,Liquids
part7cb107a,lined6,Liquids
partb7e8e08,lined6,Liquids
part05b9564,lined6,Liquids
partaa6cc6b,lined6,Liquids
part3af9dd1,lined6,Liquids
partf979e7f,lined6,Liquids
part199ff53,lined6,Liquids
part69ecfc5,lined6,Liquids
part04e995c,lined6,Liquids
part1fa8b56,lined6,Liquids
partb07d259,lined6,Liquids
partc00e2cf,lined6,Liquids
part091ee6f,lined6,Liquids
part6634638,lined6,Liquids
part16476ae,lined6,Liquids
part5e79256,lined6,Liquids
part92b22ff,lined6,Liquids
part9520c24,lined6,Liquids
partd5bf533,lined6,Liquids
part44b0b4f,lined6,Liquids
parta5cc5a5,lined6,Liquids
partd503a0e,lined6,Liquids
part385006,lined6,Liquids
part02c0176,lined6,Liquids
part72b31e0,lined6,Liquids
part94fa443,lined6,Liquids
part0cc70e5,lined6,Liquids
part6470f61,lined6,Liquids
partef8c9dd,lined6,Liquids
part9821c03,lined6,Liquids
part062dbca,lined6,Liquids
part5c28bd9,lined6,Liquids
part2bd2f3b,lined6,Liquids
partbb47e81,lined6,Liquids
part1023664,lined6,Liquids
partcb34e17,lined6,Liquids
partbb10fbd,lined6,Liquids
partd59a1e,lined6,Liquids
parta831d1e,lined6,Liquids
part6c38ac4,lined6,Liquids
part1c4ba52,lined6,Liquids
parted2c5ce,lined6,Liquids
part84eee7e,lined6,Liquids
part3094932,lined6,Liquids
part476edd0,lined6,Liquids
partd7fbc6a,lined6,Liquids
partcbc4aee,lined6,Liquids
part2f65c8,lined6,Liquids
parta788cfc,lined6,Liquids
partd7e20d9,lined6,Liquids
parta127873,lined6,Liquids
partbb5e232,lined6,Liquids
part008482f,lined6,Liquids
part70f78b9,lined6,Liquids
part7658c36,lined6,Liquids
partcdf6a7d,lined6,Liquids
part5c45b3c,lined6,Liquids
part47c8970,lined6,Liquids
part7f239be,lined6,Liquids
partfc48bce,lined6,Liquids
partc3e1b31,lined6,Liquids
part38bd488,lined6,Liquids
part48ce41e,lined6,Liquids
part8b4e7b0,lined6,Liquids
part1bdb60a,lined6,Liquids
partbc26504,lined6,Liquids
part6ba869c,lined6,Liquids
part2d95445,lined6,Liquids
partcca424f,lined6,Liquids
partbcd72d9,lined6,Liquids
part41296ae,lined6,Liquids
part3fb0853,lined6,Liquids
part4fc38c5,lined6,Liquids
parta98ad66,lined6,Liquids
partcc20ae0,lined6,Liquids
parte8cfc16,lined6,Liquids
part7ef5923,lined6,Liquids
part4f2a08f,lined6,Liquids
parta5a7232,lined6,Liquids
partcf5dc1c,lined6,Liquids
part9c30e3b,lined6,Liquids
partb85b062,lined6,Liquids
partc802451,lined6,Liquids
part59b1510,lined6,Liquids
part7c7831d,lined6,Liquids
part0c1b3e,lined6,Liquids
part2f6c202,lined6,Liquids
part67bbeb0,lined6,Liquids
part6b14e39,lined6,Liquids
partcb886b2,lined6,Liquids
part9b7b9c0,lined6,Liquids
part1d35bc8,lined6,Liquids
partd4a19a9,lined6,Liquids
part6752a91,lined6,Liquids
partf7c7b2b,lined6,Liquids
part87b4bbd,lined6,Liquids
partf168fa4,lined6,Liquids
part9a25908,lined6,Liquids
part5141bc7,lined6,Liquids
part9a72834,lined6,Liquids
part9b039f3,lined6,Liquids
part0b96849,lined6,Liquids
part9dacd7c,lined6,Liquids
parteddfdea,lined6,Liquids
part0d39cc6,lined6,Liquids
parte679147,lined6,Liquids
part54ac284,lined6,Liquids
part28f0acb,lined6,Liquids
partbecaffe,lined6,Liquids
part1080218,lined6,Liquids
parteb9f68,lined6,Liquids
part8133359,lined6,Liquids
part2e5fe44,lined6,Liquids
part5dd343,lined6,Liquids
part28a7bf7,lined6,Liquids
partc51f3c5,lined6,Liquids
part0b45660,lined6,Liquids
partb56c353,lined6,Liquids
partab138ee,lined6,Liquids
partff8fe8e,lined6,Liquids
part9b5bbb,lined6,Liquids
part19c6b2d,lined6,Liquids
part1260780,lined6,Liquids
partacfd7df,lined6,Liquids
part0203f55,lined6,Liquids
part0c95bd9,lined6,Liquids
part443146,lined6,Liquids
part10bdea5,lined6,Liquids
part0c9b492,lined6,Liquids
part7ce8404,lined6,Liquids
part9aa11a7,lined6,Liquids
part3bdadf6,lined6,Liquids
partbc8c5a9,lined6,Liquids
parta8f886d,lined6,Liquids
partdde5e2,lined6,Liquids
part5766f1d,lined6,Liquids
partdc6d4a3,lined6,Liquids
part4b4052a,lined6,Liquids
part5ed1f3a,lined6,Liquids
part5f67ecc,lined6,Liquids
part59c8a43,lined6,Liquids
part9ce7d62,lined6,Liquids
part7c01c4e,lined6,Liquids
part0c72cd8,lined6,Liquids
partab7e80b,lined6,Liquids
partd5e3144,lined6,Liquids
part03aa525,lined6,Liquids
part3d485c4,lined6,Liquids
part27c1b7c,lined6,Liquids
part57c332a,lined6,Liquids
part0988449,lined6,Liquids
part3474ac,lined6,Liquids
part95e8023,lined6,Liquids
part20b4794,lined6,Liquids
partb02162e,lined6,Liquids
part79b3e75,lined6,Liquids
partc0526b8,lined6,Liquids
partb68e2a1,lined6,Liquids
part675e26b,lined6,Liquids
part69593f8,lined6,Liquids
partfdbff1e,lined6,Liquids
part156d730,lined6,Liquids
part1050610,lined6,Liquids
partded9d9c,lined6,Liquids
part2d2035e,lined6,Liquids
part48e38a9,lined6,Liquids
part389083f,lined6,Liquids
partd939599,lined6,Liquids
partd876913,lined6,Liquids
partde8eca0,lined6,Liquids
part3336492,lined6,Liquids
part09a69d9,lined6,Liquids
partefefc7a,lined6,Liquids
part9103df5,lined6,Liquids
partb265f77,lined6,Liquids
partb4cabf8,lined6,Liquids
part5f8a679,lined6,Liquids
part1219745,lined6,Liquids
part5d23795,lined6,Liquids
partb968450,lined6,Liquids
part5b8c31a,lined6,Liquids
parteed04ad,lined6,Liquids
part7e45517,lined6,Liquids
part812503e,lined6,Liquids
part78ea198,lined6,Liquids
parta93a152,lined6,Liquids
parted992d5,lined6,Liquids
part79489cc,lined6,Liquids
part5a2eb4e,lined6,Liquids
partcc14e7b,lined6,Liquids
partcfd5856,lined6,Liquids
partf9aed26,lined6,Liquids
part9c42ebc,lined6,Liquids
partddc537f,lined6,Liquids
part1b2a143,line55,SpareParts
part23e3d82,line55,SpareParts
part40fc410,lined6,Liquids
part308f486,lined6,Liquids
partf2297d3,lined6,Liquids
part25a745,lined6,Liquids
parta8dbf7,lined6,Liquids
partd66d885,lined6,Liquids
partd71c942,lined6,Liquids
part34960d9,lined6,Liquids
parta76f9d4,lined6,Liquids
part65c9a81,lined6,Liquids
part15baa17,lined6,Liquids
part76bf91e,lined6,Liquids
part2a3479b,lined6,Liquids
part83edfc7,lined6,Liquids
partf39ef51,lined6,Liquids
part3138c04,lined6,Liquids
parta011718,lined6,Liquids
part5146e83,lined6,Liquids
partba06302,lined6,Liquids
part93e0dd6,lined6,Liquids
part48f7840,lined6,Liquids
part81a969e,lined6,Liquids
partc099579,lined6,Liquids
partf1da608,lined6,Liquids
partdb1e13f,lined6,Liquids
part430f5cb,lined6,Liquids
part55976c5,lined6,Liquids
parte742506,lined6,Liquids
partc277b97,lined6,Liquids
part70a2854,lined6,Liquids
part84bbe93,lined6,Liquids
partf267a8a,lined6,Liquids
partc2f3338,lined6,Liquids
part3a8a601,lined6,Liquids
part83de2a4,lined6,Liquids
part310b167,lined6,Liquids
part868bf03,lined6,Liquids
part58e2e2b,lined6,Liquids
partea37de8,lined6,Liquids
part2617788,lined6,Liquids
part7a46c9,lined6,Liquids
partcc9a535,lined6,Liquids
parte6eb23d,lined6,Liquids
partfc1d6f4,line9b,Machines
partf065f11,line9b,Machines
part86b9b08,line9b,Machines
partf6cab9e,line9b,Machines
part65fa24,line9b,Machines
part162cab2,line9b,Machines
part6dae7b5,line9b,Machines
part28c3b2d,line9b,Machines
part58b0bbb,line9b,Machines
partbef9e18,line9b,Machines
partce8ae8e,line9b,Machines
part5e1ff34,line9b,Machines
part259d233,line9b,Machines
partb970a6c,line9b,Machines
partc903afa,line9b,Machines
part5f39fcf,line9b,Machines
partb43883,line9b,Machines
part0ba59af,line9b,Machines
part7688027,line9b,Machines
part0a83954,line9b,Machines
part0c2cddb,line9b,Machines
part4d66417,line55,SpareParts
partbe72e0b,line55,SpareParts
partd7a0068,line55,SpareParts
parte62a99f,linec1,Marketables
partb644c8c,linec1,Marketables
part26d1d36,line55,SpareParts
part5784d5b,linec1,Marketables
part27f7dcd,line55,SpareParts
part0f7a930,line94,Machines
part61aaef1,line4c,Liquids
part59ca987,line55,SpareParts
partbf83c24,line55,SpareParts
partd57a0e9,line55,SpareParts
part45ef153,line55,SpareParts
partb76c29b,line55,SpareParts
partc24f703,linea3,Marketables
part17ca7f2,linea3,Marketables
part6f9ecf3,line4b,Machines
partfd36e61,line55,SpareParts
partb5a9147,line55,SpareParts
part4d82399,line55,SpareParts
partcb68baa,line55,SpareParts
part2213471,line55,SpareParts
parte6a96c0,line55,SpareParts
part6813c7f,line4b,Machines
part525568f,line55,SpareParts
part2a9a885,line4b,Machines
part6c35228,line55,SpareParts
part2649095,linec1,Marketables
part2df2468,line55,SpareParts
part65258da,line55,SpareParts
part414e683,line55,SpareParts
part53edc8,line55,SpareParts
part64e5a27,line4b,Machines
part408e47e,line4b,Machines
part64069cd,line4b,Machines
